Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,,
2017-02-20,326.5988464355469,352.2749938964844,353.86248779296875,339.7875061035156,340.29998779296875,10566716
2017-02-21,328.09381103515625,353.88751220703125,355.45001220703125,349.3500061035156,351.51251220703125,6260028
2017-02-22,324.2926330566406,349.7875061035156,354.70001220703125,348.7124938964844,353.75,5296776
2017-02-23,323.16851806640625,348.57501220703125,355.3374938964844,346.76251220703125,350.95001220703125,34494980
2017-02-27,323.0062561035156,348.3999938964844,349.5874938964844,344.6499938964844,347.7250061035156,4681376
2017-02-28,322.195068359375,347.5249938964844,349.0625,346.125,348.2250061035156,2928008
2017-03-01,322.5543518066406,347.9125061035156,349.125,346.6000061035156,349.11248779296875,3481736
2017-03-02,319.87725830078125,345.0249938964844,349.0,344.0625,348.63751220703125,4601988
2017-03-03,319.15875244140625,344.25,346.125,342.25,346.125,2492824
2017-03-06,320.02789306640625,345.1875,347.4750061035156,343.2749938964844,344.20001220703125,3679124
2017-03-07,321.2911376953125,346.54998779296875,346.875,344.04998779296875,345.5625,3112876
2017-03-08,322.6817626953125,348.04998779296875,349.79998779296875,345.26251220703125,346.9750061035156,3782144
2017-03-09,323.14532470703125,348.54998779296875,349.67498779296875,345.4125061035156,345.4125061035156,3509316
2017-03-10,324.5128479003906,350.0249938964844,352.0,348.2875061035156,348.75,5860704
2017-03-14,326.9696960449219,352.67498779296875,356.0375061035156,351.6625061035156,355.5249938964844,7155020
2017-03-15,328.337158203125,354.1499938964844,355.0,352.63751220703125,352.73748779296875,4271860
2017-03-16,328.5109558105469,354.3374938964844,355.7124938964844,353.4125061035156,354.5249938964844,4980108
2017-03-17,330.4811706542969,356.4624938964844,356.875,353.2124938964844,354.63751220703125,3390464
2017-03-20,332.8568420410156,359.0249938964844,359.9624938964844,356.48748779296875,356.6625061035156,8142344
2017-03-21,333.9809875488281,360.23748779296875,361.25,358.5,358.5,5557280
