Date,HDFCBANK,ITC,MARUTI,NSEI,RELIANCE,SENSEX,TCS
2018-02-28,439.61859130859375,185.5707550048828,8218.7529296875,10492.849609375,421.6543273925781,34184.0390625,1246.257568359375
2018-03-01,437.3204345703125,184.8355865478516,8239.646484375,10458.349609375,418.9376831054688,34046.94140625,1247.3460693359375
2018-03-05,436.2937622070313,182.21011352539065,8166.892578125,10358.849609375,408.2037048339844,33746.78125,1275.3299560546875
2018-03-06,430.7641296386719,179.58460998535156,8001.04931640625,10249.25,402.3507080078125,33317.19921875,1249.440185546875
2018-03-07,427.5793762207031,181.96505737304688,8059.17626953125,10154.2001953125,393.03021240234375,33033.08984375,1243.1373291015625
2018-03-08,432.3040466308594,181.22991943359372,8105.837890625,10242.650390625,402.6157531738281,33351.5703125,1233.48779296875
2018-03-09,431.8840942382813,181.50994873046875,8041.998046875,10226.849609375,403.3446044921875,33307.140625,1245.86767578125
2018-03-12,435.663818359375,189.1064453125,8181.005859375,10421.400390625,410.94232177734375,33917.94140625,1253.279296875
2018-03-13,434.0306091308594,188.6513671875,8130.630859375,10426.849609375,411.6270446777344,33856.78125,1185.3834228515625
2018-03-14,435.022216796875,187.671142578125,8214.435546875,10410.900390625,410.3902587890625,33835.73828125,1185.4239501953125
2018-03-15,438.8253173828125,185.9208068847656,8206.3095703125,10360.150390625,402.7703247070313,33685.5390625,1178.3614501953125
2018-03-16,432.3390197753906,182.38511657714844,8056.81005859375,10195.150390625,397.58001708984375,33176.0,1160.2940673828125
2018-03-19,430.99749755859375,181.43994140625,8146.8349609375,10094.25,395.5701293945313,32923.12109375,1162.4703369140625
2018-03-20,429.1892395019531,181.47494506835935,8173.67138671875,10124.349609375,393.0523071289063,32996.76171875,1176.369873046875
2018-03-21,433.7156066894531,181.3699493408203,8240.759765625,10155.25,396.1885681152344,33136.1796875,1173.0435791015625
2018-03-22,435.7804870605469,180.8448638916016,8075.3818359375,10114.75,401.1580505371094,33006.26953125,1162.6143798828125
2018-03-23,429.6675720214844,179.2344970703125,7992.46044921875,9998.0498046875,394.86334228515625,32596.5390625,1157.19384765625
2018-03-26,441.7767028808594,180.704833984375,8139.2197265625,10130.650390625,398.0438232421875,33066.41015625,1156.7216796875
2018-03-27,441.5784301757813,181.264892578125,8220.005859375,10184.150390625,397.4695739746094,33174.390625,1169.3277587890625
2018-03-28,440.0618896484375,178.8844757080078,8228.17578125,10113.7001953125,389.9159851074219,32968.6796875,1169.9229736328125
2018-04-02,450.5845336914063,180.8098297119141,8364.7705078125,10211.7998046875,394.4436950683594,33255.359375,1194.765869140625
2018-04-03,447.0148315429688,180.98487854003903,8381.716796875,10245.0,397.3591613769531,33370.62890625,1195.422607421875
2018-04-04,439.39691162109375,181.05490112304688,8369.6923828125,10128.400390625,395.30511474609375,33019.0703125,1195.2791748046875
2018-04-05,445.3815307617188,181.7900238037109,8480.2861328125,10325.150390625,401.1800842285156,33596.80078125,1214.5985107421875
2018-04-06,448.76470947265625,182.63018798828125,8548.626953125,10331.599609375,402.4169616699219,33626.96875,1211.457275390625
2018-04-09,452.4161071777344,186.0958404541016,8628.904296875,10379.349609375,404.6255798339844,33788.5390625,1200.616943359375
2018-04-10,448.1697387695313,186.7259979248047,8611.0751953125,10402.25,405.0894470214844,33880.25,1206.24267578125
2018-04-11,447.70306396484375,185.6407623291016,8638.0498046875,10417.150390625,411.1852722167969,33940.44140625,1237.67578125
2018-04-12,450.0245971679688,183.40032958984372,8547.0029296875,10458.650390625,410.2356262207031,34101.12890625,1289.0445556640625
2018-04-13,449.137939453125,182.5601806640625,8472.251953125,10480.599609375,414.71917724609375,34192.6484375,1294.813720703125
2018-04-16,453.1277160644531,185.15066528320312,8572.5859375,10528.349609375,413.9240417480469,34305.4296875,1308.9183349609375
2018-04-17,454.6209716796875,187.3560791015625,8506.0517578125,10548.7001953125,417.1045227050781,34395.05859375,1300.275146484375
2018-04-18,450.9111328125,192.7821350097656,8469.9775390625,10526.2001953125,414.3437194824219,34331.6796875,1297.195556640625
2018-04-19,452.4043884277344,194.18240356445312,8429.2607421875,10565.2998046875,416.2431640625,34427.2890625,1310.355712890625
2018-04-20,456.3475341796875,193.3772735595703,8380.37109375,10564.0498046875,409.8822021484375,34415.578125,1397.1201171875
2018-04-23,451.6461486816406,192.8871612548828,8417.375,10584.7001953125,413.4602355957031,34450.76953125,1399.66650390625
2018-04-24,451.47119140625,193.2372283935547,8417.189453125,10614.349609375,428.5011596679688,34616.640625,1390.221923828125
2018-04-25,448.1463928222656,191.90696716308597,8296.427734375,10570.5498046875,428.6999816894531,34501.26953125,1424.960693359375
2018-04-26,450.3629150390625,194.81251525878903,8307.4326171875,10617.7998046875,430.8423461914063,34713.6015625,1453.2933349609375
2018-04-27,448.76470947265625,195.6176605224609,8155.97998046875,10692.2998046875,440.09661865234375,34969.69921875,1417.446044921875
2018-04-30,453.6410217285156,197.05296325683597,8185.32470703125,10739.349609375,425.51947021484375,35160.359375,1450.3575439453125
2018-05-02,459.5206298828125,201.11373901367188,8119.9052734375,10718.0498046875,429.6717834472656,35176.421875,1437.073486328125
2018-05-03,459.1473388671875,199.5384521484375,8130.5380859375,10679.650390625,424.7685852050781,35103.140625,1429.7237548828125
2018-05-04,463.9536743164063,194.0423583984375,8058.34130859375,10618.25,421.3893432617188,34915.37890625,1429.27197265625
2018-05-07,461.3638916015625,197.6130828857422,8119.16259765625,10715.5,428.9208068847656,35208.140625,1404.716796875
2018-05-08,458.9490051269531,197.9281311035156,8148.41455078125,10717.7998046875,427.1980590820313,35216.3203125,1413.03173828125
2018-05-09,461.59716796875,197.64810180664065,8095.62451171875,10741.7001953125,431.4386901855469,35319.3515625,1432.7828369140625
2018-05-10,464.9336242675781,196.1427764892578,8083.1806640625,10716.5498046875,433.4044189453125,35246.26953125,1417.1588134765625
2018-05-11,469.37835693359375,198.59323120117188,8125.29248046875,10806.5,436.9823913574219,35535.7890625,1419.4990234375
2018-05-14,471.7115478515625,199.39840698242188,8085.0849609375,10806.599609375,435.8118286132813,35556.7109375,1409.890869140625
2018-05-15,475.4563293457031,197.33302307128903,8103.28564453125,10801.849609375,432.4326171875,35543.94140625,1429.9495849609375
2018-05-16,472.0848388671875,200.133544921875,8074.49853515625,10741.099609375,422.3611145019531,35387.87890625,1434.671875
2018-05-17,473.1114196777344,195.3026123046875,8076.26416015625,10682.7001953125,417.5903930664063,35149.12109375,1433.8095703125
2018-05-18,469.4716796875,197.64810180664065,7903.0380859375,10596.400390625,412.5105285644531,34848.30078125,1438.018310546875
2018-05-21,465.0153198242188,197.68310546875,7826.47705078125,10516.7001953125,411.40625,34616.12890625,1460.47900390625
2018-05-22,464.2803649902344,195.1625823974609,7949.1884765625,10536.7001953125,409.374267578125,34651.23828125,1440.8309326171875
2018-05-23,459.0539855957031,191.45187377929688,7890.4560546875,10430.349609375,402.9691467285156,34344.91015625,1435.1644287109375
2018-05-24,463.3703918457031,192.4320831298828,7809.9951171875,10513.849609375,404.559326171875,34663.109375,1479.7576904296875
2018-05-25,468.6666870117188,194.43019104003903,7937.5810546875,10605.150390625,406.7459411621094,34924.87109375,1472.4075927734375
2018-05-28,476.4828796386719,196.5722503662109,8087.21875,10688.650390625,406.5692138671875,35165.48046875,1438.018310546875
2018-05-29,474.2430419921875,195.6797332763672,8092.4208984375,10633.2998046875,405.2661743164063,34949.23828125,1446.8262939453125
2018-05-30,477.9178466796875,194.14454650878903,7974.76953125,10614.349609375,404.6697692871094,34906.109375,1442.9661865234375
2018-05-31,502.3613586425781,193.96603393554688,7927.41259765625,10736.150390625,406.9888916015625,35322.37890625,1441.7242431640625
2018-06-01,495.587158203125,192.752197265625,8179.65966796875,10696.2001953125,411.0528259277344,35227.26171875,1434.6025390625
2018-06-04,480.4655151367188,192.00245666503903,8124.8740234375,10628.5,415.6026306152344,35011.890625,1444.3740234375
2018-06-05,484.55120849609375,191.0028381347656,8181.099609375,10593.150390625,418.60638427734375,34903.2109375,1425.617919921875
2018-06-06,483.0835571289063,193.07351684570312,8210.7666015625,10684.650390625,421.5880737304688,35178.87890625,1429.0545654296875
2018-06-07,484.2223815917969,193.53759765625,8274.7451171875,10768.349609375,429.0754089355469,35463.078125,1437.1697998046875
2018-06-08,481.20513916015625,191.28846740722656,8294.431640625,10767.650390625,434.8179321289063,35443.671875,1446.733642578125
2018-06-11,479.5497131347656,192.2523956298828,8378.1904296875,10786.9501953125,434.0670471191406,35483.46875,1448.8870849609375
2018-06-12,479.9136657714844,192.9663848876953,8372.7109375,10842.849609375,440.4720764160156,35692.51953125,1474.8055419921875
2018-06-13,477.0020751953125,191.2527313232422,8326.8388671875,10856.7001953125,442.8353576660156,35739.16015625,1510.4959716796875
2018-06-14,478.3991394042969,190.82432556152344,8318.15625,10808.0498046875,445.2427978515625,35599.8203125,1480.2298583984375
2018-06-15,476.5676574707031,188.86073303222656,8312.212890625,10817.7001953125,448.0035705566406,35622.140625,1523.703857421875
2018-06-18,474.1139221191406,188.89645385742188,8332.5029296875,10799.849609375,448.5999450683594,35548.26171875,1514.5537109375
2018-06-19,475.1353149414063,189.96749877929688,8229.5703125,10710.4501953125,439.9862060546875,35286.73828125,1510.8270263671875
2018-06-20,482.80181884765625,188.3252716064453,8309.1484375,10772.0498046875,450.2343444824219,35547.328125,1509.129638671875
2018-06-21,483.1423034667969,186.2545318603516,8229.9892578125,10741.099609375,455.8443603515625,35432.390625,1506.5625
2018-06-22,489.1886596679688,189.32485961914065,8240.9931640625,10821.849609375,447.252685546875,35689.6015625,1498.6541748046875
2018-06-25,491.9123840332031,187.5041046142578,8164.9423828125,10762.4501953125,443.69671630859375,35470.3515625,1506.47998046875
2018-06-26,491.618896484375,189.074951171875,8293.41015625,10769.150390625,432.4326171875,35490.0390625,1533.599365234375
2018-06-27,496.0567932128906,187.6112060546875,8262.71875,10671.400390625,429.4978942871094,35217.109375,1538.56787109375
2018-06-28,500.3420715332031,186.00460815429688,8144.79150390625,10589.099609375,420.2040100097656,35037.640625,1525.8978271484375
2018-06-29,495.0823364257813,190.07460021972656,8195.2119140625,10714.2998046875,432.4328002929688,35423.48046875,1530.0797119140625
2018-07-02,486.8170776367188,187.82540893554688,8190.98828125,10657.2998046875,427.1632995605469,35264.41015625,1533.06103515625
2018-07-03,486.1009216308594,189.5390625,8334.08203125,10699.900390625,431.9214172363281,35378.6015625,1551.858642578125
2018-07-04,493.93170166015625,188.789306640625,8562.185546875,10769.900390625,440.2815246582031,35645.3984375,1545.316650390625
2018-07-05,498.6748962402344,194.572998046875,8679.4189453125,10749.75,428.8975524902344,35574.55078125,1557.0340576171875
2018-07-06,496.655517578125,194.6800842285156,8651.9794921875,10772.650390625,434.70068359375,35657.859375,1584.0706787109375
2018-07-09,499.1209411621094,195.9296112060547,8705.279296875,10852.900390625,443.3942260742188,35934.71875,1559.2694091796875
2018-07-10,503.9933471679688,197.82180786132807,8850.23046875,10947.25,456.11224365234375,36239.62109375,1552.727783203125
2018-07-11,504.427734375,196.89358520507807,8714.3779296875,10948.2998046875,461.9375915527344,36265.9296875,1639.51025390625
2018-07-12,508.583740234375,197.92892456054688,8679.37109375,11023.2001953125,481.3035583496094,36548.41015625,1632.4302978515625
2018-07-13,512.09423828125,193.07351684570312,8757.4169921875,11018.900390625,489.0632934570313,36541.62890625,1640.5037841796875
2018-07-16,509.2647705078125,193.93035888671875,8714.935546875,10936.849609375,478.56878662109375,36323.76953125,1647.2113037109375
2018-07-17,511.1197204589844,192.68081665039065,8770.7431640625,11008.0498046875,485.75042724609375,36519.9609375,1661.2755126953125
2018-07-18,510.9905395507813,191.75254821777344,8697.7568359375,10980.4501953125,485.8393859863281,36373.44140625,1659.698974609375
2018-07-19,513.3153076171875,195.14419555664065,8718.46484375,10957.099609375,491.3089294433594,36351.23046875,1644.05859375
2018-07-20,514.0079956054688,195.64404296875,8727.6103515625,11010.2001953125,501.8924865722656,36496.37109375,1656.6705322265625
2018-07-23,506.3531188964844,202.8914031982422,9008.0859375,11084.75,498.1793212890625,36718.6015625,1664.1796875
2018-07-24,507.1279602050781,203.96246337890625,9130.146484375,11134.2998046875,494.0215148925781,36825.1015625,1658.661865234375
2018-07-25,509.6170043945313,204.3194732666016,9061.8974609375,11132.0,495.8891906738281,36858.23046875,1644.1414794921875
2018-07-26,514.8413696289062,205.06919860839844,8725.1044921875,11167.2998046875,493.8881530761719,36984.640625,1630.2017822265625
2018-07-27,517.0838623046875,216.0295562744141,8645.3857421875,11278.349609375,502.4261169433594,37336.8515625,1612.8184814453125
2018-07-30,509.5113525390625,214.95851135253903,8711.77734375,11319.5498046875,512.0090942382812,37494.3984375,1613.5238037109375
2018-07-31,511.7654724121094,212.5665435791016,8840.5244140625,11356.5,527.39501953125,37606.578125,1609.8729248046875
2018-08-01,506.8814086914063,215.3512115478516,8674.3564453125,11346.2001953125,530.2188110351562,37521.62109375,1639.9925537109375
2018-08-02,500.1894226074219,213.6375732421875,8489.3857421875,11244.7001953125,519.5464477539062,37165.16015625,1616.6768798828125
2018-08-03,498.1817626953125,217.0292205810547,8530.80078125,11360.7998046875,523.3707275390625,37556.16015625,1642.4404296875
2018-08-06,496.4559326171875,215.4940490722656,8623.099609375,11387.099609375,530.3300170898438,37691.890625,1639.20458984375
2018-08-07,500.3536987304688,214.9942169189453,8739.265625,11389.4501953125,526.5946044921875,37665.80078125,1632.400390625
2018-08-08,501.6335144042969,214.8871154785156,8549.744140625,11450.0,541.491455078125,37887.55859375,1637.9183349609375
2018-08-09,497.442138671875,215.9938507080078,8492.7744140625,11470.7001953125,541.602783203125,38024.37109375,1638.208740234375
2018-08-10,496.4911193847656,217.6361389160156,8494.818359375,11429.5,535.4883422851562,37869.23046875,1653.7666015625
2018-08-13,491.1374816894531,218.4572296142578,8432.2314453125,11355.75,528.1510620117188,37644.8984375,1659.6163330078125
2018-08-14,490.5387878417969,219.8495941162109,8555.6591796875,11435.099609375,538.3343505859375,37852.0,1662.4373779296875
2018-08-16,487.3923645019531,219.5282745361328,8619.3154296875,11385.0498046875,533.976318359375,37663.55859375,1666.5445556640625
2018-08-17,487.7798461914063,224.02667236328125,8573.92578125,11470.75,535.2882690429688,37947.87890625,1670.07080078125
2018-08-20,492.2058715820313,223.70538330078125,8501.087890625,11551.75,549.1400756835938,38278.75,1667.7476806640625
2018-08-21,492.1706848144531,223.4197540283203,8537.578125,11570.900390625,554.6096801757812,38285.75,1674.136474609375
2018-08-23,488.3785095214844,222.7771148681641,8640.6298828125,11582.75,564.5039672851562,38336.76171875,1688.6156005859375
2018-08-24,486.0187377929688,221.6346435546875,8584.8876953125,11557.099609375,568.0836181640625,38251.80078125,1695.1708984375
2018-08-27,488.5076599121094,223.7767791748047,8661.1923828125,11691.9501953125,574.3092041015625,38694.109375,1701.7255859375
2018-08-28,491.8889465332031,222.52720642089844,8832.3525390625,11738.5,586.5380249023438,38896.62890625,1716.909912109375
2018-08-29,488.0498046875,223.348388671875,8776.2802734375,11691.900390625,575.5098266601562,38722.9296875,1719.2332763671875
2018-08-30,485.1382141113281,228.3823089599609,8624.2353515625,11676.7998046875,566.7273559570312,38690.1015625,1727.8626708984375
2018-08-31,483.9875793457031,228.3823089599609,8521.74609375,11680.5,552.1417846679688,38645.0703125,1724.543701171875
2018-09-03,487.2397155761719,223.63394165039065,8339.767578125,11582.349609375,546.5831909179688,38312.51953125,1703.38525390625
2018-09-04,481.7804260253906,221.0634307861328,8308.2431640625,11520.2998046875,552.275146484375,38157.921875,1741.5535888671875
2018-09-05,480.3833312988281,221.527587890625,8334.0986328125,11476.9501953125,545.6270751953125,38018.30859375,1725.2490234375
2018-09-06,481.8742980957031,221.92030334472656,8206.45703125,11536.900390625,560.9241943359375,38242.80859375,1721.9715576171875
2018-09-07,482.9896240234375,221.6703948974609,8168.37548828125,11589.099609375,568.57275390625,38389.8203125,1725.746826171875
2018-09-10,479.27972412109375,218.88568115234372,8093.61669921875,11438.099609375,558.4561767578125,37922.171875,1726.4935302734375
2018-09-11,469.7112426757813,212.20950317382807,7978.9951171875,11287.5,550.3851928710938,37413.12890625,1697.8677978515625
2018-09-12,472.39984130859375,219.06419372558597,7957.35498046875,11369.900390625,556.9666137695312,37717.9609375,1695.958984375
2018-09-14,476.5676574707031,219.3141021728516,8081.71826171875,11515.2001953125,557.255615234375,38090.640625,1713.757080078125
2018-09-17,467.7857971191406,215.6368560791016,7998.43408203125,11377.75,545.1378784179688,37585.51171875,1721.0172119140625
2018-09-18,467.0813903808594,216.5293731689453,7868.54443359375,11278.900390625,541.2469482421875,37290.671875,1718.1961669921875
2018-09-19,460.5419616699219,213.9588623046875,7691.669921875,11234.349609375,538.4010009765625,37121.21875,1724.1287841796875
2018-09-21,462.6317443847656,217.0292205810547,7532.22265625,11143.099609375,541.4025268554688,36841.6015625,1745.0802001953125
2018-09-24,452.1710205078125,212.7450256347656,7300.73291015625,10967.400390625,547.872802734375,36305.01953125,1824.154541015625
2018-09-25,458.4404296875,215.02993774414065,7494.09375,11067.4501953125,547.2279052734375,36652.05859375,1811.501220703125
2018-09-26,462.1503601074219,209.3176727294922,7347.1064453125,11053.7998046875,556.477294921875,36542.26953125,1777.440185546875
2018-09-27,464.0171508789063,209.42481994628903,7075.89501953125,10977.5498046875,557.5224609375,36324.171875,1816.1895751953125
2018-09-28,471.0378723144531,212.6022491455078,6883.75244140625,10930.4501953125,559.3900146484375,36227.140625,1811.91552734375
2018-10-01,477.9412536621094,212.1380920410156,6992.423828125,11008.2998046875,547.7171630859375,36526.140625,1871.53271484375
2018-10-03,476.9316711425781,210.7814483642578,6788.2421875,10858.25,535.8884887695312,35975.62890625,1794.6158447265625
2018-10-04,459.6966857910156,204.997802734375,6743.97705078125,10599.25,499.0464477539063,35169.16015625,1713.25927734375
2018-10-05,461.469482421875,197.4291076660156,6468.1767578125,10316.4501953125,466.40667724609375,34376.98828125,1744.6651611328125
2018-10-08,456.7028503417969,195.0728302001953,6454.49853515625,10348.0498046875,493.332275390625,34474.37890625,1723.8389892578125
2018-10-09,455.6697387695313,191.71685791015625,6276.220703125,10301.0498046875,484.7276306152344,34299.46875,1735.6627197265625
2018-10-10,461.9038696289063,192.85931396484372,6544.52685546875,10460.099609375,490.0860900878906,34760.890625,1695.6685791015625
2018-10-11,454.95355224609375,189.36053466796875,6441.1484375,10234.650390625,483.7271118164063,34001.1484375,1642.855224609375
2018-10-12,465.3555603027344,196.50083923339844,6826.83984375,10472.5,500.9585876464844,34733.578125,1591.7017822265625
2018-10-15,471.507568359375,201.7132873535156,6728.28564453125,10512.5,506.8284606933594,34865.1015625,1617.5892333984375
2018-10-16,467.91497802734375,201.8203887939453,6699.150390625,10584.75,517.5230712890625,35162.48046875,1628.21044921875
2018-10-17,463.6531982421875,204.53369140625,6450.60986328125,10453.0498046875,511.9645385742188,34779.578125,1600.91162109375
2018-10-19,462.0447387695313,206.6757659912109,6329.619140625,10303.5498046875,489.7303466796875,34315.62890625,1587.4697265625
2018-10-22,469.3590393066406,205.9974822998047,6381.8466796875,10245.25,472.5433349609375,34134.37890625,1579.00634765625
2018-10-23,466.05999755859375,204.21237182617188,6343.5302734375,10146.7998046875,469.0080871582031,33847.23046875,1532.9830322265625
2018-10-24,467.7975463867188,205.4619140625,6340.720703125,10224.75,465.0281066894531,34033.9609375,1537.0159912109375
2018-10-25,462.2912902832031,205.31912231445312,6298.47021484375,10124.900390625,458.3800964355469,33690.08984375,1540.7578125
2018-10-26,460.5067443847656,200.57080078125,6292.94189453125,10030.0,464.6501159667969,33349.30859375,1495.9400634765625
2018-10-29,452.31195068359375,202.42730712890625,6369.2001953125,10250.849609375,483.7271118164063,34067.3984375,1555.724853515625
2018-10-30,449.1302795410156,199.17845153808597,6273.9248046875,10198.400390625,470.0309143066406,33891.12890625,1575.51416015625
2018-10-31,448.89544677734375,199.9995880126953,6198.416015625,10386.599609375,471.9207458496094,34442.05078125,1611.5595703125
2018-11-01,449.0010986328125,198.0717315673828,6287.74267578125,10380.4501953125,469.69732666015625,34431.96875,1609.56396484375
2018-11-02,457.7477416992188,202.24884033203125,6684.67578125,10553.0,477.9906921386719,35011.6484375,1591.021484375
2018-11-05,459.2857666015625,199.642578125,6723.83544921875,10524.0,484.83880615234375,34950.921875,1572.2296142578125
2018-11-06,457.0668029785156,198.0003204345703,6628.0458984375,10530.0,490.9754638671875,34991.91015625,1607.0277099609375
2018-11-07,459.7436218261719,199.96392822265625,6677.603515625,10598.400390625,493.9103088378906,35237.6796875,1614.8856201171875
2018-11-09,456.7967834472656,197.96463012695312,6823.373046875,10585.2001953125,486.2395629882813,35158.55078125,1587.4873046875
2018-11-12,451.0791931152344,195.53692626953125,6640.03662109375,10482.2001953125,480.258544921875,34812.98828125,1592.1859130859375
2018-11-13,452.65234375,197.6790008544922,6698.72900390625,10582.5,488.9076843261719,35144.48828125,1608.8984375
2018-11-14,459.6966857910156,197.39337158203125,6903.51904296875,10576.2998046875,488.24066162109375,35141.98828125,1563.74853515625
2018-11-15,463.7823486328125,196.00100708007807,7005.8671875,10616.7001953125,487.7514953613281,35260.5390625,1557.262451171875
2018-11-16,470.6270446777344,197.4647979736328,6877.4287109375,10682.2001953125,501.3366088867188,35457.16015625,1568.696044921875
2018-11-19,472.8811950683594,203.14132690429688,6943.42724609375,10763.400390625,511.3864440917969,35774.87890625,1581.8751220703125
2018-11-20,472.5407104492188,202.67721557617188,6870.63623046875,10656.2001953125,505.7834167480469,35474.51171875,1561.7530517578125
2018-11-21,474.0199890136719,201.17776489257807,6955.4658203125,10600.0498046875,494.888671875,35199.80078125,1506.66650390625
2018-11-22,470.9087524414063,200.2852020263672,6942.912109375,10526.75,490.4196166992188,34981.01953125,1507.1239013671875
2018-11-26,481.310791015625,203.96246337890625,7077.44091796875,10628.599609375,493.4878845214844,35354.078125,1535.0203857421875
2018-11-27,484.6450500488281,203.3912353515625,7164.47216796875,10685.599609375,501.6923522949219,35513.140625,1571.7305908203125
2018-11-28,490.5739440917969,201.49903869628903,7095.7080078125,10728.849609375,512.5648193359375,35716.94921875,1649.6002197265625
2018-11-29,500.3889770507813,205.31912231445312,7069.9931640625,10858.7001953125,519.6130981445312,36170.41015625,1630.1851806640625
2018-11-30,499.7784423828125,204.0695953369141,7177.5869140625,10876.75,519.190673828125,36194.30078125,1636.5872802734375
2018-12-03,496.22119140625,202.0345916748047,7288.46142578125,10883.75,514.254638671875,36241.0,1648.3529052734375
2018-12-04,489.7052307128906,201.2491607666016,7233.84375,10869.5,512.4091186523438,36134.30859375,1672.0086669921875
2018-12-05,492.9103698730469,196.6079559326172,7076.83154296875,10782.900390625,513.6766357421875,35884.41015625,1668.5999755859375
2018-12-06,492.4054870605469,194.96568298339844,6754.236328125,10601.150390625,499.6690673828125,35312.12890625,1656.917236328125
2018-12-07,494.88275146484375,195.6797332763672,6851.900390625,10693.7001953125,504.18255615234375,35673.25,1658.99609375
2018-12-10,490.4565734863281,193.10922241210935,6886.14111328125,10488.4501953125,484.8165588378906,34959.71875,1642.865234375
2018-12-11,483.6001586914063,196.14385986328125,6843.8427734375,10549.150390625,488.0627746582031,35150.01171875,1662.9873046875
2018-12-12,489.6465148925781,197.10777282714844,6999.82470703125,10737.599609375,493.8214416503906,35779.0703125,1676.9564208984375
2018-12-13,493.4034423828125,196.5722503662109,7185.9248046875,10791.5498046875,492.2872924804688,35929.640625,1648.51953125
2018-12-14,492.0885620117188,196.89358520507807,7178.1025390625,10805.4501953125,494.577392578125,35962.9296875,1654.46435546875
2018-12-17,500.1894226074219,199.82107543945312,7245.46044921875,10888.349609375,502.4482727050781,36270.0703125,1658.247802734375
2018-12-18,501.422119140625,198.60723876953125,7281.34130859375,10908.7001953125,505.3388366699219,36347.078125,1652.8846435546875
2018-12-19,498.60443115234375,202.3915863037109,7434.65185546875,10967.2998046875,505.5166320800781,36484.328125,1636.7537841796875
2018-12-20,501.8917236328125,201.8203887939453,7313.8486328125,10951.7001953125,501.8035583496094,36431.671875,1624.7801513671875
2018-12-21,495.71624755859375,197.6075897216797,7060.203125,10754.0,489.24114990234375,35742.0703125,1576.345703125
2018-12-24,488.5546875,197.07208251953125,7053.50390625,10663.5,484.3274230957031,35470.1484375,1595.2205810546875
2018-12-26,498.34613037109375,197.53619384765625,7090.93017578125,10729.849609375,488.4185180664063,35649.94140625,1570.857666015625
2018-12-27,494.2840270996094,200.46372985839844,7026.14990234375,10779.7998046875,498.1348571777344,35807.28125,1587.2801513671875
2018-12-28,498.4752502441406,201.53477478027344,7031.3955078125,10859.900390625,500.513916015625,36076.71875,1576.5537109375
2018-12-31,498.1935119628906,201.10633850097656,6993.87548828125,10862.5498046875,498.6017456054688,36068.328125,1574.059326171875
2019-01-01,504.3924865722656,201.8560791015625,7004.4619140625,10862.5498046875,498.4906005859375,36068.328125,1582.1661376953125
2019-01-02,499.7901611328125,200.35659790039065,6808.71240234375,10792.5,491.9982299804688,35891.51953125,1599.2117919921875
2019-01-03,495.8689270019531,199.1070556640625,6748.84912109375,10672.25,485.9282836914063,35513.7109375,1579.7958984375
2019-01-04,497.1956176757813,200.60655212402344,6777.46826171875,10727.349609375,488.5519104003906,35695.1015625,1560.5892333984375
2019-01-07,497.9469299316406,201.10633850097656,6896.9609375,10771.7998046875,491.2644653320313,35850.16015625,1578.091796875
2019-01-08,493.8025817871094,202.9628143310547,6969.517578125,10802.150390625,491.2200317382813,35980.9296875,1574.4747314453125
2019-01-09,497.0429992675781,207.35411071777344,7019.54541015625,10855.150390625,493.9326171875,36212.91015625,1568.986572265625
2019-01-10,495.0940246582031,206.7828826904297,6924.64453125,10821.599609375,492.4873962402344,36106.5,1570.3170166015625
2019-01-11,495.8923645019531,210.88853454589844,6858.03564453125,10794.9501953125,488.2851257324219,36009.83984375,1532.0687255859375
2019-01-14,493.4856567382813,210.13882446289065,6940.6640625,10737.599609375,487.7292785644531,35853.55859375,1507.705810546875
2019-01-15,498.2403869628906,211.745361328125,6890.4970703125,10886.7998046875,502.3371887207031,36318.328125,1553.063720703125
2019-01-16,497.8412780761719,209.96031188964844,6848.43408203125,10890.2998046875,505.1165161132813,36321.2890625,1555.0181884765625
2019-01-17,500.68255615234375,209.888916015625,6872.79052734375,10905.2001953125,504.4716796875,36374.078125,1578.4747314453125
2019-01-18,500.2011413574219,208.1038360595703,6893.11962890625,10906.9501953125,526.661376953125,36386.609375,1583.7659912109375
2019-01-21,504.404296875,206.99708557128903,6753.01708984375,10961.849609375,550.3851928710938,36578.9609375,1590.4735107421875
2019-01-22,501.51605224609375,206.88998413085935,6622.283203125,10922.75,549.2512817382812,36444.640625,1584.8074951171875
2019-01-23,494.3660888671875,198.0003204345703,6600.31494140625,10831.5,545.3157958984375,36108.46875,1562.8922119140625
2019-01-24,493.6265258789063,199.14276123046875,6595.81787109375,10849.7998046875,554.7208862304688,36195.1015625,1584.515869140625
2019-01-25,492.1589050292969,199.3570098876953,6101.923828125,10780.5498046875,554.0761108398438,36025.5390625,1600.555908203125
2019-01-28,489.3764343261719,196.17953491210935,6099.7216796875,10661.5498046875,546.7609252929688,35656.69921875,1629.0545654296875
2019-01-29,483.1423034667969,198.8214569091797,6114.6181640625,10652.2001953125,538.3565673828125,35592.5,1652.1776123046875
2019-01-30,477.76513671875,196.71507263183597,6134.5712890625,10651.7998046875,531.70849609375,35591.25,1651.052978515625
2019-01-31,488.3902587890625,198.9642639160156,6221.6025390625,10830.9501953125,545.69384765625,36256.69140625,1678.30078125
2019-02-01,490.855712890625,200.5351409912109,6522.46533203125,10893.650390625,555.8325805664062,36469.4296875,1691.50830078125
2019-02-04,494.2487487792969,197.85752868652344,6546.72900390625,10912.25,574.0424194335938,36582.73828125,1708.423828125
